Word,Tag,Lemma,CorrectWord
tiI,nkeo,tiir,til
í,aþ,í,í
þessu,faheþ,þessi,þessu
máli,nheþ,mál,máli
",",",",",",","
þannig,aa,þannig,þannig
að,c,að,að
við,fp1fn,ég,við
vitum,sfg1fn,vita,vitum
",",",",",",","
hvort,c,hvort,hvort
Seðlabankinn,nkengs,Seðlabanki,Seðlabankinn
",",",",",",","
ríkisstj.,nvfn,ríkisstj.,ríkisstj.
eða,c,eða,eða
Alþ.,nhfn-s,Alþ.,Alþ.
mmi,lkenvf,mmur,muni
í,aþ,í,í
framtiðinni,nveþg,framtið,framtíðinni
stjórna,sfg3fn,stjórna,stjórna
efnahagsmálum,nhfþ,efnahagsmál,efnahagsmálum
þjóðarinnar,nveeg,þjóð,þjóðarinnar
.,.,.,.
,,,
Þetta,fahen,þessi,Þetta
þarf,sfg3en,þurfa,þarf
að,cn,að,að
liggja,sng,liggja,liggja
alveg,aa,alveg,alveg
Ijóst,nken-s,Ijóst,ljóst
fyrir,aa,fyrir,fyrir
.,.,.,.
,,,
En,c,en,En
hæstv.,lkensf,hæstv.,hæstv.
forsrh.,nken,forsrh.,forsrh.
upplýsir,sfg3en,upplýsa,upplýsir
",",",",",",","
að,c,að,að
eftlr,nken,eftlr,eftir
að,c,að,að
ríkisstj.,nvfn,ríkisstj.,ríkisstj.
hefur,sfg3en,hafa,hefur
synjað,ssg,synja,synjað
þessari,faveþ,þessi,þessari
stofnun,nveþ,stofnun,stofnun
um,ao,um,um
tiItekna,nvfe,tiitekjur,tiltekna
aðgerð,nveo,aðgerð,aðgerð
í,aþ,í,í
efnahagsmálum,nhfþ,efnahagsmál,efnahagsmálum
",",",",",",","
þá,aa,þá,þá
er,sfg3en,vera,er
hún,fpven,hún,hún
samt,aa,samt,samt
framkvæmd,sþgven,framkvæma,framkvæmd
.,.,.,.
,,,
Ég,fp1en,ég,Ég
held,sfg1en,halda,held
",",",",",",","
að,c,að,að
það,faheo,það,það
farí,nheo,farí,fari
ekki,aa,ekki,ekki
millí,nheo,millí,milli
mála,nhfe,mál,mála
",",",",",",","
að,c,að,að
allt,fohen,allur,allt
þetta,fahen,þessi,þetta
veki,svg3en,vekja,veki
upp,ao,upp,upp
umhugsun,nveo,umhugsun,umhugsun
og,c,og,og
umræður,nvfo,umræða,umræður
um,ao,um,um
það,fpheo,það,það
",",",",",",","
að,c,að,að
þarna,aa,þarna,þarna
þurfí,lvfnof,þurfí,þurfi
vissulega,aa,vissulega,vissulega
að,cn,að,að
láta,sng,láta,láta
fara,sng,fara,fara
fram,aa,fram,fram
athugun,nven,athugun,athugun
",",",",",",","
þannig,aa,þannig,þannig
að,c,að,að
alþm.,lkensf,alþm.,alþm.
viti,nken,viti,viti
",",",",",",","
hvar,aa,hvar,hvar
þeir,fpkfn,hann,þeir
raunverulega,aa,raunverulega,raunverulega
standi,nheþ,stand,standi
í,aþ,í,í
sambandi,nheþ,samband,sambandi
við,ao,við,við
þessi,fahfo,þessi,þessi
mál,nhfo,mál,mál
",",",",",",","
og,c,og,og
að,c,að,að
þeir,fpkfn,hann,þeir
viti,svg3fn,vita,viti
",",",",",",","
hvort,c,hvort,hvort
það,fphen,það,það
er,sfg3en,vera,er
ein,foven,einn,ein
ákveðin,lvensf,ákveðinn,ákveðin
stofnun,nven,stofnun,stofnun
í,aþ,í,í
landinu,nheþg,land,landinu
",",",",",",","
sem,ct,sem,sem
ætlar,sfg3en,ætla,ætlar
að,cn,að,að
taka,sng,taka,taka
að,aþ,að,að
sér,fpveþ,sig,sér
stjórn,nveþ,stjórn,stjórn
efnahagsmála,nhfe,efnahagsmál,efnahagsmála
",",",",",",","
án,ae,án,án
þess,fphee,það,þess
að,c,að,að
Alþingi,nhen-s,Alþingi,Alþingi
eða,c,eða,eða
ríkisstj.,nvfn,ríkisstj.,ríkisstj.
geti,svg3fn,geta,geti
nokkuð,foheo,nokkur,nokkuð
sagt,ssg,segja,sagt
um,ao,um,um
það,fpheo,það,það
.,.,.,.
,,,
Fg,nven,fg,ég
skal,sfg3en,skulu,skal
ekki,aa,ekki,ekki
fjölyrða,sng,fjölyrða,fjölyrða
frekar,aam,frekar,frekar
um,ao,um,um
þetta,faheo,þessi,þetta
.,.,.,.
,,,
En,c,en,En
það,faheo,það,það
",",",",",",","
sem,ct,sem,sem
ég,fp1en,ég,ég
var,sfg1eþ,vera,var
að,cn,að,að
fiska,sng,fiska,fiska
eftir,aa,eftir,eftir
",",",",",",","
var,sfg3eþ,vera,var
það,fphen,það,það
",",",",",",","
hvort,c,hvort,hvort
Seðlabankinn,nkengs,Seðlabanki,Seðlabankinn
hefði,svg3eþ,hafa,hefði
fyrir,aa,fyrir,fyrir
fram,aa,fram,fram
aðvarað,ssg,aðvara,aðvarað
ríkisstj.,nvfn,ríkisstj.,ríkisstj.
um,ao,um,um
það,fpheo,það,það
",",",",",",","
að,c,að,að
hann,fpken,hann,hann
mundi,svg3eþ,munu,mundi
birta,sng,birta,birta
tiIkynningu,nveo,tiikynning,tilkynningu
um,ao,um,um
vaxtahækkun,nveo,vaxtahækkun,vaxtahækkun
",",",",",",","
því,fpheþ,það,því
að,c,að,að
það,fphen,það,það
er,sfg3en,vera,er
nokkurt,fohen,nokkur,nokkurt
atriði,nhen,atriði,atriði
",",",",",",","
að,c,að,að
Alþ.,nken-s,Alþ.,Alþ.
viti,svg3en,vita,viti
",",",",",",","
hvort,c,hvort,hvort
þetta,fahen,þessi,þetta
er,sfg3en,vera,er
til,ae,til,til
að,cn,að,að
brjóta,sng,brjóta,brjóta
niður,aa,niður,niður
vald,nheo,vald,vald
hennar,fpvee,hún,hennar
eða,c,eða,eða
henni,fpveþ,hún,henni
er,sfg3en,vera,er
sýnd,sþgven,sýna,sýnd
sú,faven,sá,sú
kurteisi,nven,kurteisi,kurteisi
",",",",",",","
að,c,að,að
hún,fpven,hún,hún
sé,svg3en,vera,sé
aðvöruð,sþgven,aðvara,aðvöruð
um,ao,um,um
svona,lvfoof,svona,svona
aðgerðir,nvfo,aðgerð,aðgerðir
fyrir,aa,fyrir,fyrir
fram,aa,fram,fram
.,.,.,.
,,,
Ef,c,ef,Ef
ríkisstj.,nvfn,ríkisstj.,ríkisstj.
hefur,sfg3en,hafa,hefur
verið,ssg,vera,verið
um,ao,um,um
þetta,faheo,þessi,þetta
aðvöruð,nhfo,aðvara,aðvöruð
og,c,og,og
ef,c,ef,ef
hæstv.,lkensf,hæstv.,hæstv.
forsrh.,nken,forsrh.,forsrh.
ekki,aa,ekki,ekki
beinlínis,aa,beinlínis,beinlínis
mótmælir,sfg3en,mótmæla,mótmælir
",",",",",",","
að,c,að,að
hann,fpken,hann,hann
hafi,svg3en,hafa,hafi
um,ao,um,um
það,fpheo,það,það
vitað,ssg,vita,vitað
fyrir,aa,fyrir,fyrir
fram,aa,fram,fram
",",",",",",","
þá,aa,þá,þá
hlýt,sfg1en,hljóta,hlýt
ég,fp1en,ég,ég
að,aþ,að,að
Iíta,nkeþ-s,Iíti,líta
svo,aa,svo,svo
á,aþ,á,á
",",",",",",","
að,c,að,að
þessí,lvfnof,þessí,þessi
aðgerð,nveþ,aðgerð,aðgerð
Seðlabankans,nkeegs,Seðlabanki,Seðlabankans
",",",",",",","
---,ta,---,---
hvort,c,hvort,hvort
sem,c,sem,sem
hún,fpven,hún,hún
er,sfg3en,vera,er
rétt,lvensf,réttur,rétt
eða,c,eða,eða
röng,lvensf,rangur,röng
",",",",",",","
ég,fp1en,ég,ég
ætla,sfg1en,ætla,ætla
ekki,aa,ekki,ekki
að,cn,að,að
leggja,sng,leggja,leggja
dóm,nkeo,dómur,dóm
á,ao,á,á
það,fpheo,það,það
",",",",",",","
því,fpheþ,það,því
að,c,að,að
mér,fp1eþ,ég,mér
er,sfg3en,vera,er
Ijóst,nken-s,Ijóst,ljóst
",",",",",",","
að,c,að,að
á,aþ,á,á
þessu,faheþ,þessi,þessu
eru,sfg3fn,vera,eru
tvær,tfvfn,tveir,tvær
hliðar,nvfn,hlið,hliðar
",",",",",",","
bæði,c,bæði,bæði
sú,faven,sá,sú
",",",",",",","
sem,ct,sem,sem
snýr,sfg3en,snúa,snýr
að,aþ,að,að
sparifjáreigendum,nkfþ,sparifjáreigandi,sparifjáreigendum
",",",",",",","
og,c,og,og
sú,faven,sá,sú
",",",",",",","
sem,ct,sem,sem
snýr,sfg3en,snúa,snýr
að,aþ,að,að
þeim,fakfþ,hann,þeim
",",",",",",","
sem,ct,sem,sem
þurfa,sfg3fn,þurfa,þurfa
mesta,lkeþve,mikill,mesta
vexti,nkfo,vöxtur,vexti
að,cn,að,að
greiða,sng,greiða,greiða
",",",",",",","
-,-,-,---
þá,aa,þá,þá
liggur,sfg3en,liggja,liggur
það,fphen,það,það
nú,aa,nú,nú
alveg,aa,alveg,alveg
ljóst,lhensf,ljós,ljóst
fyrir,aþ,fyrir,fyrir
",",",",",",","
að,c,að,að
ríkisstj.,nvfo,ríkisstj.,ríkisstj.
hlýtur,sfg3en,hljóta,hlýtur
að,cn,að,að
vera,sng,vera,vera
kölluð,sþgven,kalla,kölluð
til,ae,til,til
ábyrgðar,nvee,ábyrgð,ábyrgðar
í,aþ,í,í
þessu,faheþ,þessi,þessu
sambandi,nheþ,samband,sambandi
.,.,.,.
,,,
Ég,fp1en,ég,Ég
tel,sfg1en,telja,tel
",",",",",",","
að,c,að,að
ríkisstj.,nvfn,ríkisstj.,ríkisstj.
eigi,svg3fn,eiga,eigi
ekki,aa,ekki,ekki
að,cn,að,að
gera,sng,gera,gera
svo,aa,svo,svo
lítið,lheosf,lítill,lítið
úr,aþ,úr,úr
sjálfri,fbveþ,sjálfur,sjálfri
sér,fpvfþ,sig,sér
að,cn,að,að
vera,sng,vera,vera
að,cn,að,að
reyna,sng,reyna,reyna
að,cn,að,að
skjóta,sng,skjóta,skjóta
sér,fpvfþ,sig,sér
undan,aþ,undan,undan
svona,lvfþof,svona,svona
aðgerðum,nvfþ,aðgerð,aðgerðum
",",",",",",","
nema,c,nema,nema
það,fphen,það,það
verði,svg3en,verða,verði
séð,sþghen,sjá,séð
",",",",",",","
að,c,að,að
hún,fpven,hún,hún
hafi,svg3en,hafa,hafi
ekkí,lvfnof,ekkí,ekki
fengið,ssg,fá,fengið
um,ao,um,um
það,fpheo,það,það
að,cn,að,að
vita,sng,vita,vita
",",",",",",","
en,c,en,en
þá,aa,þá,þá
náttúrlega,aa,náttúrlega,náttúrlega
er,sfg3en,vera,er
það,fphen,það,það
á,aþ,á,á
ábyrgð,nveþ,ábyrgð,ábyrgð
Seðlabankans,nkeegs,Seðlabanki,Seðlabankans
eins,aa,eins,eins
",",",",",",","
að,c,að,að
þetta,fahen,þessi,þetta
hefur,sfg3en,hafa,hefur
gerst,ssm,gera,gerst
.,.,.,.
,,,
En,c,en,En
a.m.k.,as,a.m.k.,a.m.k.
ef,c,ef,ef
það,fphen,það,það
kemur,sfg3en,koma,kemur
ekki,aa,ekki,ekki
fram,aa,fram,fram
alveg,aa,alveg,alveg
skýrt,ssg,skýra,skýrt
hér,aa,hér,hér
hjá,aa,hjá,hjá
hæstv,nheo,hæstv,hæstv
",",",",",",","
forsrh.,lheþsf,forsrh.,forsrh.
",",",",",",","
að,c,að,að
Seðlabankinn,nkengs,Seðlabanki,Seðlabankinn
hafi,svg3en,hafa,hafi
ekki,aa,ekki,ekki
aðvarað,lheosf,aðvaraður,aðvarað
hæstv.,lheþsf,hæstv.,hæstv.
ríkisstj.,nvfn,ríkisstj.,ríkisstj.
um,ao,um,um
þær,favfo,hún,þær
aðgerðir,nvfo,aðgerð,aðgerðir
",",",",",",","
sem,ct,sem,sem
hún,fpven,hún,hún
ætlaði,sfg3eþ,ætla,ætlaði
að,cn,að,að
gera,sng,gera,gera
",",",",",",","
þá,aa,þá,þá
þýðir,sfg3en,þýða,þýðir
ekki,aa,ekki,ekki
að,cn,að,að
skjóta,sng,skjóta,skjóta
sér,fpveþ,sig,sér
undan,aþ,undan,undan
ábyrgð,nveþ,ábyrgð,ábyrgð
4.,ta,4.,4.
gr.,nveþ,gr.,gr.
laga,nhfe,lag,laga
Seðlabankans,nkeegs,Seðlabanki,Seðlabankans
eða,c,eða,eða
þeirri,faveþ,sá,þeirri
heimíld,nveþ,heimíld,heimild
",",",",",",","
sem,ct,sem,sem
4.,ta,4.,4.
gr.,nven,gr.,gr.
laga,nhfe,lag,laga
Seðlahankans,nkeegs,Seðlahanki,Seðlahankans
veitir,sfg3en,veita,veitir
um,ao,um,um
að,cn,að,að
ákveða,sng,ákveða,ákveða
aðgerðir,nvfo,aðgerð,aðgerðir
í,aþ,í,í
efnahagsmálum,nhfþ,efnahagsmál,efnahagsmálum
eins,aa,eins,eins
og,c,og,og
hér,aa,hér,hér
er,sfg3en,vera,er
um,ao,um,um
að,cn,að,að
ræða,sng,ræða,ræða
.,.,.,.
,,,
Heilbr,nven,heilbr,Heilbr
:,:,:,:
og,c,og,og
trmrh.,nken,trmrh.,trmrh.
(,(,(,(
Magnús,nken-s,Magnús,Magnús
Kjartanason,nken-s,Kjartanason,Kjartansson
),),),)
:,:,:,:
Herra,nkee,herra,Herra
forseti,nken,forseti,forseti
.,.,.,.
,,,
Frv.,aa,Frv.,Frv.
þetta,fahen,þessi,þetta
til,ae,til,til
l.,nhfe,l.,l.
um,ao,um,um
breyt.,nvfo,breyt.,breyt.
á,aþ,á,á
orkulögum,nhfþ,orkulag,orkulögum
hefur,sfg3en,hafa,hefur
legið,ssg,liggja,legið
fyrir,aa,fyrir,fyrir
á,aþ,á,á
indanförnum,lhfþsf,indanfarinn,undanförnum
þingum,nhfþ,þing,þingum
án,ae,án,án
þess,fphee,það,þess
að,cn,að,að
hafa,sng,hafa,hafa
fengið,ssg,fá,fengið
endanlega,lveosf,endanlegur,endanlega
afgreíðslu,nveo,afgreíðsla,afgreiðslu
.,.,.,.
,,,
Ég,fp1en,ég,Ég
hygg,sfg1en,hyggja,hygg
",",",",",",","
að,c,að,að
það,fphen,það,það
sé,svg3en,vera,sé
ekkí,lvfnof,ekkí,ekki
ástæða,nven,ástæða,ástæða
til,ae,til,til
",",",",",",","
að,c,að,að
ég,fp1en,ég,ég
reki,svg1en,rekja,reki
efni,nheo,efni,efni
frv.,aa,frv.,frv.
ítarlega,aa,ítarlega,ítarlega
",",",",",",","
ég,fp1en,ég,ég
hef,sfg1en,hafa,hef
gert,ssg,gera,gert
það,fpheo,það,það
á,aþ,á,á
undanförnum,lhfþsf,undanfarinn,undanförnum
þingum,nhfþ,þing,þingum
",",",",",",","
og,c,og,og
umr.,nven,umr.,umr.
",",",",",",","
sem,ct,sem,sem
þá,aa,þá,þá
hafa,sng,hafa,hafa
farið,ssg,fara,farið
fram,aa,fram,fram
",",",",",",","
eru,sfg3fn,vera,eru
tiltækar,lvfnsf,tiltækur,tiltækar
prentaðar,sþgvfn,prenta,prentaðar
.,.,.,.
,,,
Meginefni,nhen,meginefni,Meginefni
þess,fphee,það,þess
er,sfg3en,vera,er
það,fphen,það,það
",",",",",",","
að,c,að,að
jarðhitasvæðum,nhfþ,jarðhitasvæði,jarðhitasvæðum
er,sfg3en,vera,er
skipt,sþghen,skipta,skipt
í,aþ,í,í
háhitasvæði,nheþ,háhitasvæði,háhitasvæði
og,c,og,og
lághitasvæði,nheþ,lághitasvæði,lághitasvæði
samkvæmt,aþ,samkvæmt,samkvæmt
skilgreiningu,nveþ,skilgreining,skilgreiningu
",",",",",",","
sem,ct,sem,sem
finnst,sfm3en,finna,finnst
f,nhen,f,í
1.,ta,1.,1.
gr.,nven,gr.,gr.
frv.,aa,frv.,frv.
",",",",",",","
og,c,og,og
síðan,aa,síðan,síðan
er,sfg3en,vera,er
tiltekið,lhensf,tiltekinn,tiltekið
",",",",",",","
að,c,að,að
ríkið,nheng,ríki,ríkið
eigi,svg3en,eiga,eigi
allan,fokeo,allur,allan
rétt,nkeo,réttur,rétt
til,ae,til,til
umráða,nhfe,umráð,umráða
og,c,og,og
hagnýtingar,nvee,hagnýting,hagnýtingar
jarðhita,nkee,jarðhiti,jarðhita
á,aþ,á,á
háhitasvæðum,nhfþ,háhitasvæði,háhitasvæðum
og,c,og,og
uppleystra,lhfesf,uppleystur,uppleystra
efna,nhfe,efni,efna
og,c,og,og
gastegunda,nvfe,gastegund,gastegunda
",",",",",",","
sem,ct,sem,sem
háhita,nkeþ,háhiti,háhita
",",",",",",","
vatni,nheþ,vatn,vatni
og,c,og,og
gufu,nveþ,gufa,gufu
fylgja,sfg3fn,fylgja,fylgja
",",",",",",","
þó,aa,þó,þó
með,aþ,með,með
takmörkunum,nvfþ,takmörkun,takmörkunum
",",",",",",","
sem,ct,sem,sem
greinir,sfg3en,greina,greinir
í,aþ,í,í
frv.,aa,frv.,frv.
,,,
Giis,nken,giis,Gils
Guðmundsson,nken-s,Guðmundsson,Guðmundsson
flutti,sfg3eþ,flytja,flutti
og,c,og,og
gerir,sfg3en,gera,gerir
ráð,nheo,ráð,ráð
fyrir,aþ,fyrir,fyrir
því,fpheþ,það,því
að,cn,að,að
marka,sng,marka,marka
skýrar,aam,skýrt,skýrar
réttindi,nhfo,réttindi,réttindi
sveitarfélaga,nhfe,sveitarfélag,sveitarfélaga
en,c,en,en
gert,sþghen,gera,gert
var,sfg3eþ,vera,var
í,aþ,í,í
upphaflega,lheþvf,upphaflegur,upphaflega
frv.,aa,frv.,frv.
,,,
Ástæðan,nveng,ástæða,Ástæðan
fyrir,ao,fyrir,fyrir
þvf,nkeo,þvfur,því
",",",",",",","
að,c,að,að
ég,fp1en,ég,ég
tel,sfg1en,telja,tel
þetta,fahen,þessi,þetta
mál,nheo,mál,mál
vera,sng,vera,vera
mjög,aa,mjög,mjög
brýnt,lhensf,brýnn,brýnt
",",",",",",","
að,c,að,að
úr,aa,úr,úr
sé,sfg1en,sjá,sé
leyst,sþgven,leysa,leyst
",",",",",",","
er,sfg3en,vera,er
sú,faven,sá,sú
",",",",",",","
að,c,að,að
á,aþ,á,á
okkur,fp1fþ,ég,okkur
hvílir,sfg3en,hvíla,hvílir
nú,aa,nú,nú
það,fahen,það,það
verkefni,nhen,verkefni,verkefni
að,cn,að,að
reyna,sng,reyna,reyna
í,aa,í,í
mjög,aa,mjög,mjög
ört,aa,ört,ört
vaxandi,lkeoof,vaxandi,vaxandi
mæli,nkeo,mælir,mæli
að,cn,að,að
nýta,sng,nýta,nýta
innlenda,lkfosf,innlendur,innlenda
orkugjafa,nkfo,orkugjafi,orkugjafa
til,ae,til,til
hvers,fokee,hver,hvers
konar,nkee,konar,konar
þarfa,nvfe,þörf,þarfa
hér,aa,hér,hér
innanlands,aa,innanlands,innanlands
.,.,.,.
,,,
Á,aþ,á,Á
siðasta,lheþve,siður,síðasta
þingi,nheþ,þing,þingi
gerði,sfg1eþ,gera,gerði
ég,fp1en,ég,ég
grein,nveo,grein,grein
fyrir,aþ,fyrir,fyrir
því,fpheþ,það,því
",",",",",",","
að,c,að,að
fyrir,aa,fyrir,fyrir
lægju,svg3fþ,liggja,lægju
drög,nhfn,drag,drög
að,aþ,að,að
áætlunum,nvfþ,áætlun,áætlunum
um,ao,um,um
",",",",",",","
að,c,að,að
það,fahen,það,það
verk,nhen,verk,verk
væri,svg3eþ,vera,væri
hægt,lhensf,hægur,hægt
að,cn,að,að
vinna,sng,vinna,vinna
á,aþ,á,á
tiltölulega,aa,tiltölulega,tiltölulega
skömmum,lkeþsf,skammur,skömmum
tíma,nkeþ,tími,tíma
.,.,.,.
,,,
Þessar,favfn,þessi,Þessar
fyrirætianir,nvfn,fyrirætiun,fyrirætlanir
allar,fovfn,allur,allar
gætu,svg3fþ,geta,gætu
orðið,ssg,verða,orðið
torveldari,lkenvm,torveldur,torveldari
til,ae,til,til
mikilla,lkfesf,mikill,mikilla
muna,nkfe,munur,muna
",",",",",",","
ef,c,ef,ef
það,fphen,það,það
ætti,svg3eþ,eiga,ætti
að,cn,að,að
teljast,snm,telja,teljast
heimilt,lhensf,heimill,heimilt
",",",",",",","
að,c,að,að
eigendur,nkfn,eigandi,eigendur
þeirra,fahfe,það,þeirra
landssvæða,nhfe,landssvæði,landssvæða
",",",",",",","
þar,aa,þar,þar
sem,c,sem,sem
slíkan,fbkeo,slíkur,slíkan
háhita,nkeo,háhiti,háhita
er,sfg3en,vera,er
að,cn,að,að
finna,sng,finna,finna
",",",",",",","
gætu,svg3fþ,geta,gætu
skattlagt,lhensf,skattlagður,skattlagt
þjóðarheildina,nveog,þjóðarheild,þjóðarheildina
í,aþ,í,í
sambandi,nheþ,samband,sambandi
við,ao,við,við
orkuvinnslu,nveo,orkuvinnsla,orkuvinnslu
á,aþ,á,á
þeim,fakeþ,sá,þeim
stað,nkeþ,staður,stað
.,.,.,.
,,,
Ég,fp1en,ég,Ég
hygg,sfg1en,hyggja,hygg
",",",",",",","
að,c,að,að
það,fphen,það,það
sé,svg3en,vera,sé
sjónarmið,nhen,sjónarmið,sjónarmið
yfirgnæfandi,lkfeof,yfirgnæfandi,yfirgnæfandi
meiri,lkfevm,mikill,meiri
hluta,nkfe,hlutur,hluta
Íslendinga,nkfe-s,Íslendingur,Íslendinga
",",",",",",","
að,c,að,að
þessí,lvfnof,þessí,þessi
orka,nven,orka,orka
í,aþ,í,í
iðrum,nhfþ,iður,iðrum
jarðar,nvee,jörð,jarðar
sé,svg3en,vera,sé
sameiginleg,lvensf,sameiginlegur,sameiginleg
eign,nven,eign,eign
landsmanna,nkfe,landsmaður,landsmanna
allra,fovfe,allur,allra
.,.,.,.
,,,
Þær,favfn,hún,Þær
rannsóknir,nvfn,rannsókn,rannsóknir
",",",",",",","
sem,ct,sem,sem
framkvæmdar,sþgvfn,framkvæma,framkvæmdar
hafa,sfg3fn,hafa,hafa
verið,ssg,vera,verið
",",",",",",","
sem,ct,sem,sem
gera,sfg3fn,gera,gera
okkur,fp1fo,ég,okkur
kleift,lheosf,kleifur,kleift
að,cn,að,að
nýta,sng,nýta,nýta
þessa,faveo,þessi,þessa
orku,nveo,orka,orku
",",",",",",","
hafa,sfg3fn,hafa,hafa
allar,fovfn,allur,allar
verið,ssg,vera,verið
kostaðar,sþgvfn,kosta,kostaðar
af,aþ,af,af
almannafé,nheþ,almannafé,almannafé
",",",",",",","
og,c,og,og
það,fphen,það,það
er,sfg3en,vera,er
ætlast,sþmhen,ætla,ætlast
til,ae,til,til
þess,fphee,það,þess
",",",",",",","
að,c,að,að
þessi,faven,þessi,þessi
orka,nven,orka,orka
verði,svg3en,verða,verði
nýtt,sþgven,nýta,nýtt
í,aþ,í,í
almenningsþágu,nveþ,almenningsþága,almenningsþágu
",",",",",",","
þannig,aa,þannig,þannig
að,c,að,að
ég,fp1en,ég,ég
hygg,sfg1en,hyggja,hygg
",",",",",",","
að,c,að,að
það,fphen,það,það
stangist,sfm3en,stangja,stangist
mjög,aa,mjög,mjög
á,aa,á,á
við,ao,við,við
siðgæðishugmyndir,nvfo,siðgæðishugmynd,siðgæðishugmyndir
manna,nkfe,maður,manna
",",",",",",","
ef,c,ef,ef
það,fphen,það,það
væri,svg3eþ,vera,væri
talið,sþghen,telja,talið
eðlilegt,lhensf,eðlilegur,eðlilegt
",",",",",",","
að,c,að,að
einhverjir,fokfn,einhver,einhverjir
einstaklingar,nkfn,einstaklingur,einstaklingar
gætu,svg3fþ,geta,gætu
skattlagt,lhensf,skattlagður,skattlagt
þessa,faveo,þessi,þessa
miklu,lveovf,mikill,miklu
sameiginlegu,lveovf,sameiginlegur,sameiginlegu
eign,nven,eign,eign
og,c,og,og
hagnast,sfm3fn,hagna,hagnast
á,aþ,á,á
því,faheþ,það,því
uan,nheþ,uan,um
verilega,aa,verilega,verulega
stórar,lvfosf,stór,stórar
upphæðir,nvfo,upphæð,upphæðir
.,.,.,.
,,,
Ég,fp1en,ég,Ég
legg,sfg1en,leggja,legg
til,aa,til,til
",",",",",",","
herra,nkee,herra,herra
forseti,nken,forseti,forseti
",",",",",",","
að,c,að,að
frv.,aa,frv.,frv.
verði,svg1en,verða,verði
að,aþ,að,að
lokinni,lveþsf,lokinn,lokinni
1.,ta,1.,1.
umr.,sbg2en,umr.,umr.
visað,ssg,visa,vísað
til,ae,til,til
2.,ta,2.,2.
umr.,nven,umr.,umr.
og,c,og,og
hv.,lheþsf,hv.,hv.
iðnn.,lheþsf,iðnn.,iðnn.
,,,
Ingólfur,nken-s,Ingólfur,Ingólfur
Jówsson,nken-s,Jówsson,Jónsson
:,:,:,:
Herra,nkee,herra,Herra
forseti,nken,forseti,forseti
.,.,.,.
,,,
Frv.,aa,Frv.,Frv.
þetta,fahen,þessi,þetta
var,sfg3eþ,vera,var
ítarlega,aa,ítarlega,ítarlega
rætt,sþghen,ræða,rætt
á,aþ,á,á
s.l.,as,s.l.,s.l.
vori,nheþ,vor,vori
",",",",",",","
seint,aa,seint,seint
í,aþ,í,í
aprilmánuði,nkeþ,aprilmánuður,aprílmánuði
.,.,.,.
,,,
Minni,lhfnvm,lítill,Minni
hl.,nhfng,hl.,hl.
skilaði,sfg3eþ,skila,skilaði
álíti,sfg3eþ,álía,áliti
19.,ta,19.,19.
apríl,nken,apríl,apríl
og,c,og,og
við,ao,við,við
2.,ta,2.,2.
umr.,nveþ,umr.,umr.
málsins,nheeg,mál,málsins
fóru,sfg3fþ,fara,fóru
fram,ao,fram,fram
ítarlegar,lvfosf,ítarlegur,ítarlegar
umr.,nveo,umr.,umr.
,,,
I.agadeild,nven,i.agadeild,Lagadeild
Háskólans,nkeegs,Háskóli,Háskólans
taldi,sfg3eþ,telja,taldi
",",",",",",","
að,c,að,að
frv.,aa,frv.,frv.
bryti,svg3eþ,brjóta,bryti
ekki,aa,ekki,ekki
í,aþ,í,í
bága,nkeþ,bági,bága
við,ao,við,við
stjórnarskrána,nhfe,stjórnarskrán,stjórnarskrána
",",",",",",","
þar,aa,þar,þar
sem,c,sem,sem
ætla,sng,ætla,ætla
mætti,svg3eþ,mega,mætti
",",",",",",","
að,c,að,að
bætur,nvfn,bót,bætur
yrðu,svg3fþ,verða,yrðu
greiddar,lvfnsf,greiddur,greiddar
fyrir,ao,fyrir,fyrir
jarðhita,nkeo,jarðhiti,jarðhita
",",",",",",","
þótt,c,þótt,þótt
hann,fpken,hann,hann
yrði,svg3eþ,verða,yrði
tekinn,sþgken,taka,tekinn
samkvæmt,aþ,samkvæmt,samkvæmt
lögum,nhfþ,lag,lögum
í,aþ,í,í
anda,nkeþ,andi,anda
þessa,fahee,þessi,þessa
frv.,aa,frv.,frv.
,,,
Samband,nhen,samband,Samband
ísl.,lkensf,ísl.,ísl.
sveitarfélaga,nhfe,sveitarfélag,sveitarfélaga
gat,sfg3eþ,geta,gat
fallist,ssm,falla,fallist
á,aa,á,á
að,c,að,að
samþ.,nhen,samþ.,samþ.
frv.,aa,frv.,frv.
",",",",",",","
með,aþ,með,með
þvi,nheþ,þvi,því
að,c,að,að
réttur,nken,réttur,réttur
sveitarfélaganna,nhfeg,sveitarfélag,sveitarfélaganna
til,ae,til,til
þess,fphee,það,þess
að,cn,að,að
nýta,sng,nýta,nýta
verðmætin,nhfog,verðmæti,verðmætin
yrði,svg3eþ,verða,yrði
lengdur,sþgken,lengja,lengdur
úr,aþ,úr,úr
5,ta,5,5
árum,nhfþ,ár,árum
í,aþ,í,í
15,ta,15,15
ár,nhfo,ár,ár
.,.,.,.
,,,
En,c,en,En
Búnaðarþing,nken-s,Búnaðarþing,Búnaðarþing
hafði,sfg3eþ,hafa,hafði
ákveðna,lveosf,ákveðinn,ákveðna
afstöðu,nveo,afstaða,afstöðu
",",",",",",","
og,c,og,og
ég,fp1en,ég,ég
gæti,svg1eþ,geta,gæti
lesið,ssg,lesa,lesið
þá,fpkfo,hann,þá
