Word,Tag,Lemma
kjörseðlum,nkfþ,kjörseðill
haldið,ssg,halda
sér,fpveþ,sig
.,.,.
,,
Kjörseðlana,nkfog,kjörseðill
skal,sfg3en,skulu
geyma,sng,geyma
þar,aa,þar
til,ae,til
Alþingi,nhen-s,Alþingi
hefur,sfg3en,hafa
úrskurðað,ssg,úrskurða
um,ao,um
gildi,nheo,gildi
kosninganna,nvfeg,kosning
",",",",","
sbr.,as,sbr.
120.,ta,120.
gr.,nven,gr.
",",",",","
enda,c,enda
sé,svg3en,vera
þeirra,fpvfe,hún
eigi,svg3en,eiga
þörf,nven,þörf
vegna,ae,vegna
kæru,lveevf,kær
sem,ct,sem
beint,aa,beint
hefur,sfg3en,hafa
verið,ssg,vera
til,ae,til
lögreglustjóra,nkee,lögreglustjóri
.,.,.
,,
Að,aþ,að
því,fpheþ,það
búnu,lheþsf,búinn
skal,sfg3en,skulu
eyða,sng,eyða
kjörseðlunum,nkfþg,kjörseðill
og,c,og
skrá,sng,skrá
yfirlýsingu,nveo,yfirlýsing
um,ao,um
það,fpheo,það
í,aþ,í
gerðabók,nveþ,gerðabók
yfirkjörstjórnar.,nvee,yfirkjörstjórnar.
“,nkeo,“ur
,,
Ég,fp1en,ég
mun,sfg1en,munu
að,aþ,að
sjálfsögðu,lheþsf,sjálfsagður
eins,aa,eins
og,c,og
aðrir,fokfn,annar
fara,sfg3fn,fara
að,aþ,að
þessum,fahfþ,þessi
lögum,nhfþ,lag
.,.,.
,,
Aldursforseti,nken,aldursforseti
(,(,(
Halldór,nken-s,Halldór
Ásgrímsson,nken-s,Ásgrímsson
),),)
:,:,:
Samkvæmt,aþ,samkvæmt
2.,ta,2.
mgr.,nveþ,mgr.
1.,ta,1.
gr.,nveþ,gr.
þingskapa,nhfe,þingsköp
skal,sfg3en,skulu
nú,aa,nú
kjósa,sng,kjósa
níu,tfkfn,níu
þingmenn,nkfn,þingmaður
í,aþ,í
nefnd,nveþ,nefnd
til,ae,til
þess,fphee,það
að,cn,að
prófa,sng,prófa
kjörbréf,nheo,kjörbréf
og,c,og
kosningu,nveo,kosning
nýkjörinna,lkfesf,nýkjörinn
þingmanna,nkfe,þingmaður
og,c,og
varaþingmanna,nkfe,varaþingmaður
.,.,.
,,
Forseti,nken,forseti
(,(,(
Halldór,nken-s,Halldór
Blöndal,nken-s,Blöndal
),),)
:,:,:
Ég,fp1en,ég
þakka,sfg1en,þakka
hv.,lheþsf,hv.
þm.,lheþsf,þm.
,,
Þuríði,nveo-s,Þuríður
Backman,nkeþ-s,Backman
hlý,lhfnsf,hlýr
orð,nhfn,orð
í,ao,í
minn,fekeo,minn
garð,nkeo,garður
og,c,og
fjölskyldu,nvee,fjölskylda
minnar,fevee,minn
og,c,og
þakka,sfg3fn,þakka
hv.,lheþsf,hv.
þingmönnum,nkfþ,þingmaður
fyrir,ao,fyrir
að,cn,að
taka,sng,taka
undir,ao,undir
þau,fahfo,það
orð,nhfo,orð
.,.,.
,,
Ég,fp1en,ég
endurtek,lvensf,endurtekur
óskir,nvfn,ósk
mínar,fevfn,minn
til,ae,til
allra,fokfe,allur
þingmanna,nkfe,þingmaður
og,c,og
starfsliðs,nhee,starfslið
Alþingis,nhee-s,Alþingi
.,.,.
,,
Einar,nken-s,Einar
K.,nken-s,K.
Guðfinnsson,nken-s,Guðfinnsson
:,:,:
Virðulegi,nken-s,Virðulegi
forseti,nken,forseti
.,.,.
,,
Þessi,faven,þessi
tillaga,nven,tillaga
kveður,sfg3en,kveða
á,aa,á
um,ao,um
það,fpheo,það
að,cn,að
fresta,sng,fresta
því,fpheþ,það
að,cn,að
kveða,sng,kveða
upp,aa,upp
úr,aþ,úr
um,ao,um
kjörbréf,nheo,kjörbréf
þingmanna,nkfe,þingmaður
og,c,og
lögmæti,nhfn,lögmæti
alþingiskosninganna,nvfeg,alþingiskosning
en,c,en
kalla,sng,kalla
eftir,aþ,eftir
sérstökum,lvfþsf,sérstakur
skýrslum,nvfþ,skýrsla
frá,aþ,frá
yfirkjörstjórnum,nvfþ,yfirkjörstjórn
allra,fohfe,allur
kjördæma,nhfe,kjördæmi
um,ao,um
meðferð,nveo,meðferð
kjörgagna,nhfe,kjörgögn
og,c,og
framkvæmd,nveþ,framkvæmd
kosninganna,nvfeg,kosning
.,.,.
,,
Nú,aa,nú
er,sfg3en,vera
það,fphen,það
svo,aa,svo
að,c,að
yfirkjörstjórnir,nvfn,yfirkjörstjórn
allra,fohfe,allur
kjördæmanna,nhfeg,kjördæmi
hafa,sfg3fn,hafa
sent,ssg,senda
frá,aþ,frá
sér,fpvfþ,sig
skýrslur,nvfo,skýrsla
um,ao,um
framkvæmd,nveo,framkvæmd
kosninganna,nvfeg,kosning
.,.,.
,,
Sama,fbhen,sami
liggur,sfg3en,liggja
fyrir,aa,fyrir
frá,aþ,frá
landskjörstjórn,nveþ,landskjörstjórn
.,.,.
,,
Kjörbréfanefnd,nven,kjörbréfanefnd
sem,ct,sem
Alþingi,nhen-s,Alþingi
hefur,sfg3en,hafa
kosið,ssg,kjósa
til,ae,til
þess,fphee,það
að,cn,að
fara,sng,fara
yfir,ao,yfir
kjörbréfin,nhfog,kjörbréf
og,c,og
álitamál,nhfo,álitamál
sem,ct,sem
fyrir,ao,fyrir
hana,fpveo,hún
hafa,sng,hafa
verið,ssg,vera
lögð,sþghfn,leggja
hefur,sfg3en,hafa
unnið,ssg,vinna
sitt,feheo,sinn
starf,nheo,starf
.,.,.
,,
Allar,fovfn,allur
upplýsingar,nvfn,upplýsing
sem,ct,sem
við,fp1fn,ég
þurfum,sfg1fn,þurfa
til,ae,til
þess,fphee,það
að,cn,að
taka,sng,taka
ákvörðun,nveo,ákvörðun
um,ao,um
þetta,faheo,þessi
mál,nheo,mál
liggja,sng,liggja
núna,aa,núna
fyrir,aa,fyrir
.,.,.
,,
Þess,fphee,það
vegna,ae,vegna
er,sfg3en,vera
tilefnislaust,lhensf,tilefnislaus
að,cn,að
samþykkja,sng,samþykkja
þessa,faveo,þessi
tillögu,nveo,tillaga
og,c,og
ég,fp1en,ég
segi,sfg1en,segja
því,aa,því
nei,au,nei
.,.,.
,,
Frsm.,nken,Frsm.
meiri,lkeevm,mikill
hluta,nkee,hluti
kjörbn,nheþ,kjörbn
.,.,.
,,
(,(,(
Einar,nken-s,Einar
K.,nken-s,K.
Guðfinnsson,nken-s,Guðfinnsson
),),)
(,(,(
andsvar,nhen,andsvar
),),)
:,:,:
Virðulegi,nken-s,Virðulegi
forseti,nken,forseti
.,.,.
,,
Það,fphen,það
er,sfg3en,vera
rétt,lhensf,réttur
sem,c,sem
hv.,lheþsf,hv.
þm.,lheþsf,þm.
sagði,sfg3eþ,segja
.,.,.
,,
Meiri,lkenvm,mikill
hluti,nken,hluti
kjörbréfanefndar,nvee,kjörbréfanefnd
ákvað,sfg3eþ,ákveða
að,cn,að
hafna,sng,hafna
ósk,nveþ,ósk
Frjálslynda,lkeevf,frjálslyndur
flokksins,nkeeg,flokkur
um,ao,um
að,cn,að
krefjast,snm,krefja
endurtalningar,nvfn,endurtalning
.,.,.
,,
En,c,en
það,fphen,það
vill,sfg3en,vilja
þannig,aa,þannig
til,aa,til
",",",",","
virðulegi,lkenvf,virðulegur
forseti,nken,forseti
",",",",","
að,c,að
það,fphen,það
voru,sfg3fþ,vera
fleiri,lkfnvm,margur
en,c,en
meiri,lkenvm,mikill
hlutinn,nkeng,hluti
sem,ct,sem
höfnuðu,sfg3fþ,hafna
þessu,faheþ,þessi
.,.,.
,,
Það,fphen,það
gerði,sfg3eþ,gera
minni,lkenvm,lítill
hlutinn,nkeng,hluti
líka,aa,líka
.,.,.
,,
Minni,lkenvm,lítill
hlutinn,nkeng,hluti
leggur,sfg3en,leggja
nefnilega,aa,nefnilega
til,aa,til
allt,foheo,allur
aðra,foveo,annar
málsmeðferð,nveo,málsmeðferð
.,.,.
,,
Hann,fpken,hann
vill,sfg3en,vilja
ekki,aa,ekki
heldur,aam,heldur
fara,sng,fara
í,ao,í
að,cn,að
endurtelja,sng,endurtelja
.,.,.
,,
Hann,fpken,hann
vill,sfg3en,vilja
ekki,aa,ekki
fara,sng,fara
að,aþ,að
hugmyndum,nvfþ,hugmynd
Frjálslynda,lkeevf,frjálslyndur
flokksins,nkeeg,flokkur
.,.,.
,,
(,(,(
Gripið,ssg,grípa
fram,aa,fram
í,aa,í
.,.,.
),),)
Hann,nken-s,Hann
vill,sfg3en,vilja
hins,fakee,hinn
vegar,nkee,vegur
fara,sng,fara
í,ao,í
það,fpheo,það
að,cn,að
óska,sng,óska
eftir,aþ,eftir
skýrslum,nvfþ,skýrsla
",",",",","
virðulegi,lkenvf,virðulegur
forseti,nken,forseti
.,.,.
,,
(,(,(
LB,nxen-s,Lb
:,:,:
Þú,fp2en,þú
ert,sfg2en,vera
að,cn,að
snúa,sng,snúa
út,aa,út
úr,aa,úr
",",",",","
Einar,nken-s,Einar
...,...,...
),),)
LB,nken-s,Lb
:,:,:
(,(,(
Aldursforseti,nken,aldursforseti
(,(,(
HÁs,lkensf,hás
),),)
:,:,:
Þögn,nven,þögn
í,aþ,í
salnum,nkeþg,salur
.,.,.
),),)
Aldursforseti,nken,aldursforseti
:,:,:
Hv.,nhfþ-s,Hv.
þingmenn,nkfn,þingmaður
þola,sfg3fn,þola
illa,aa,illa
að,c,að
ég,fp1en,ég
greini,svg1en,greina
efnislega,aa,efnislega
frá,aþ,frá
þeirra,fpkfe,hann
eigin,lvfþof,eiginn
tillögum,nvfþ,tillaga
.,.,.
,,
Þeirra,fahfe,það
eigin,lvfnof,eiginn
tillögur,nvfn,tillaga
ganga,sfg3fn,ganga
út,aa,út
á,aþ,á
að,cn,að
kalla,sng,kalla
eftir,aþ,eftir
skýrslu,nveþ,skýrsla
.,.,.
,,
Þeir,fpkfn,hann
taka,sfg3fn,taka
ekki,aa,ekki
efnislega,aa,efnislega
afstöðu,nveo,afstaða
til,ae,til
þessarar,favee,þessi
beiðni,nvee,beiðni
Frjálslynda,lkeevf,frjálslyndur
flokksins,nkeeg,flokkur
.,.,.
,,
Það,fphen,það
er,sfg3en,vera
mjög,aa,mjög
athyglisvert,lhensf,athyglisverður
og,c,og
í,aþ,í
raun,nveþ,raun
treysta,sfg3fn,treysta
þeir,fpkfn,hann
sér,fpkfþ,sig
ekki,aa,ekki
til,ae,til
að,cn,að
fara,sng,fara
fram,aa,fram
á,aa,á
",",",",","
á,aþ,á
grundvelli,nkeþ,grundvöllur
þessara,favfe,þessi
upplýsinga,nvfe,upplýsing
",",",",","
þessarar,favee,þessi
kæru,lveevf,kær
Frjálslynda,lkeevf,frjálslyndur
flokksins,nkeeg,flokkur
",",",",","
að,c,að
fram,aa,fram
fari,svg3en,fara
endurtalning,nven,endurtalning
.,.,.
,,
Fyrir,aþ,fyrir
því,fpheþ,það
eru,sfg3fn,vera
auðvitað,aa,auðvitað
ástæður,nvfn,ástæða
sem,ct,sem
ég,fp1en,ég
út,aa,út
af,aa,af
fyrir,ao,fyrir
sig,fpvfo,sig
ætla,sfg1en,ætla
ekki,aa,ekki
að,cn,að
gera,sng,gera
að,aþ,að
umræðuefni,nheþ,umræðuefni
.,.,.
,,
Steingrímur,nken-s,Steingrímur
J.,nken-s,J.
Sigfússon,nken-s,Sigfússon
:,:,:
Herra,nkee,herra
forseti,nken,forseti
.,.,.
,,
Það,fphen,það
fer,sfg3en,fara
ekki,aa,ekki
hjá,aþ,hjá
því,fpheþ,það
að,c,að
ýmislegt,lhensf,ýmislegur
sem,ct,sem
vaknað,ssg,vakna
hefur,sfg3en,hafa
upp,aa,upp
við,ao,við
þessa,faveo,þessi
umræðu,nveo,umræða
um,ao,um
framkvæmd,nveo,framkvæmd
kosninganna,nvfeg,kosning
",",",",","
af,aþ,af
því,faheþ,það
tilefni,nheþ,tilefni
sem,ct,sem
er,sfg3en,vera
hér,aa,hér
til,ae,til
umræðu,nvee,umræða
og,c,og
mönnum,nkfþ,maður
er,sfg3en,vera
kunnugt,lhensf,kunnugur
",",",",","
veki,svg3en,vekja
mann,nkeo,maður
til,ae,til
mikillar,lveesf,mikill
umhugsunar,nvee,umhugsun
um,ao,um
hvernig,aa,hvernig
staðið,sþghen,standa
er,sfg3en,vera
að,aþ,að
málum,nhfþ,mál
.,.,.
,,
Það,fphen,það
er,sfg3en,vera
ærið,lhensf,ærinn
tilefni,nhen,tilefni
til,ae,til
að,cn,að
taka,sng,taka
framkvæmd,nveo,framkvæmd
kosninga,nvfe,kosning
",",",",","
kosningalög,nhfo,kosningalög
og,c,og
meðferð,nveo,meðferð
ýmiss,fokee,ýmis
konar,nkee,konar
álitamála,nhfe,álitamál
í,aþ,í
því,faheþ,það
sambandi,nheþ,samband
til,ae,til
umræðu,nvee,umræða
.,.,.
,,
Tilefnið,nheng,tilefni
hefði,svg3eþ,hafa
gjarnan,aa,gjarnan
mátt,ssg,mega
vera,sng,vera
annað,fohen,annar
en,c,en
það,fahen,það
sem,ct,sem
nú,aa,nú
er,sfg3en,vera
uppi,aa,uppi
",",",",","
að,c,að
svo,aa,svo
mjótt,lhensf,mjór
er,sfg3en,vera
á,aþ,á
munum,nkfþ,munur
í,aþ,í
alþingiskosningum,nvfþ,alþingiskosning
og,c,og
að,aþ,að
meðferð,nveþ,meðferð
ýmissa,fohfe,ýmis
álitamála,nhfe,álitamál
er,sfg3en,vera
bersýnilega,aa,bersýnilega
svo,aa,svo
mismunandi,lhenof,mismunandi
eftir,aþ,eftir
kjördæmum,nhfþ,kjördæmi
að,c,að
það,fphen,það
vekur,sfg3en,vekja
verulegar,lvfosf,verulegur
áhyggjur,nvfo,áhyggja
af,aþ,af
því,fpheþ,það
að,c,að
ekki,aa,ekki
sé,svg3en,vera
víst,lhensf,vís
að,c,að
við,fp1fn,ég
höfum,sfg1fn,hafa
réttar,lvfosf,réttur
niðurstöður,nvfo,niðurstaða
í,aþ,í
höndum,nvfþ,hönd
",",",",","
að,c,að
vilji,nken,vilji
kjósenda,nkfe,kjósandi
hafi,svg3en,hafa
sannanlega,lheosf,sannanlegur
og,c,og
rétt,lheosf,réttur
komið,ssg,koma
fram,aa,fram
.,.,.
,,
Ég,fp1en,ég
held,sfg1en,halda
að,c,að
það,fphen,það
hafi,svg3en,hafa
verið,ssg,vera
mjög,aa,mjög
vel,aa,vel
rökstutt,sþghen,rökstyðja
og,c,og
þarf,sfg3en,þurfa
ekki,aa,ekki
að,cn,að
endurtaka,sng,endurtaka
það,fahen,það
sem,ct,sem
sagt,ssg,segja
hefur,sfg3en,hafa
verið,ssg,vera
af,aþ,af
fyrri,lkfþvm,fyrri
ræðumönnum,nkfþ,ræðumaður
",",",",","
framsögumönnum,nkfþ,framsögumaður
nefndarálits,nhee,nefndarálit
minni,lkeevm,lítill
hluta,nkee,hluti
kjörbréfanefndar,nvee,kjörbréfanefnd
og,c,og
öðrum,fokeþ,annar
",",",",","
að,c,að
það,fphen,það
er,sfg3en,vera
efni,nhen,efni
til,aa,til
að,c,að
Alþingi,nhen-s,Alþingi
taki,svg3en,taka
málið,nheog,mál
mjög,aa,mjög
alvarlega,aa,alvarlega
.,.,.
,,
Þegar,c,þegar
málið,nheng,mál
er,sfg3en,vera
sett,sþghen,setja
í,ao,í
samhengi,nheo,samhengi
við,ao,við
ákvæði,nheo,ákvæði
laga,nhfe,lag
",",",",","
stjórnarskrár,nvfo,stjórnarskrá
",",",",","
kosningalaga,nhfe,kosningalög
og,c,og
laga,nhfe,lag
um,ao,um
þingsköp,nhfo,þingsköp
Alþingis,nhee-s,Alþingi
",",",",","
er,sfg3en,vera
auðvitað,aa,auðvitað
ljóst,lhensf,ljós
að,c,að
það,fphen,það
er,sfg3en,vera
vandséð,lhensf,vandséður
hvenær,aa,hvenær
tilefni,nhen,tilefni
er,sfg3en,vera
til,ae,til
að,cn,að
virkja,sng,virkja
þau,fahfo,það
lagaákvæði,nhfo,lagaákvæði
ef,c,ef
ekki,aa,ekki
við,ao,við
aðstæður,nvfo,aðstæður
þær,favfn,hún
sem,ct,sem
hér,aa,hér
hafa,sfg3fn,hafa
skapast,ssm,skapa
",",",",","
að,c,að
afar,aa,afar
mjótt,lhensf,mjór
er,sfg3en,vera
á,aþ,á
munum,nkfþ,munur
þegar,c,þegar
úthlutað,sþghen,úthluta
er,sfg3en,vera
endanlegum,lhfþsf,endanlegur
þingsætum,nhfþ,þingsæti
",",",",","
síðustu,lhfþve,síðari
þingsætum,nhfþ,þingsæti
.,.,.
,,
Breyttar,lvfnsf,breyttur
niðurstöður,nvfn,niðurstaða
",",",",","
svo,aa,svo
nemur,sfg3en,nema
aðeins,aa,aðeins
fáeinum,fohfþ,fáeinir
atkvæðum,nhfþ,atkvæði
eða,c,eða
í,aþ,í
mesta,lheþve,mikill
lagi,nheþ,lag
fáeinum,fokfþ,fáeinir
tugum,nkfþ,tugur
atkvæða,nhfe,atkvæði
vegna,ae,vegna
breytts,lkeesf,breyttur
úrskurðar,nkee,úrskurður
á,aþ,á
vafaatkvæðum,nhfþ,vafaatkvæði
eða,c,eða
leiðréttingar,nvfo,leiðrétting
á,aþ,á
talningum,nvfþ,talning
",",",",","
gætu,svg3fþ,geta
fært,ssg,færa
til,ae,til
þingsæti,nhfo,þingsæti
milli,ae,milli
flokka,nkfe,flokkur
",",",",","
frá,aþ,frá
nýmynduðum,lkeþsf,nýmyndaður
meiri,lkeþvm,mikill
hluta,nkeþ,hluti
til,ae,til
minni,lkfevm,lítill
hluta,nkfe,hlutur
o.,c,o.
s.,aa,s.
frv.,aa,frv.
,,
Ég,fp1en,ég
tel,sfg1en,telja
að,c,að
tillaga,nven,tillaga
fulltrúa,nkfe,fulltrúi
minni,lkeevm,lítill
hlutans,nkeeg,hluti
í,aþ,í
kjörbréfanefnd,nveþ,kjörbréfanefnd
sé,svg3en,vera
mjög,aa,mjög
eðlileg,lvensf,eðlilegur
",",",",","
vel,aa,vel
rökstudd,lhfnsf,rökstuddur
og,c,og
fullt,lhensf,fullur
efni,nhen,efni
til,ae,til
að,cn,að
verða,sng,verða
við,aþ,við
henni,fpveþ,hún
.,.,.
,,
Ég,fp1en,ég
held,sfg1en,halda
að,c,að
talsmenn,nkfo,talsmaður
meiri,lkeevm,mikill
hlutans,nkeeg,hluti
",",",",","
sem,ct,sem
hafa,sfg3fn,hafa
ekki,aa,ekki
margir,lkfnsf,margur
tekið,ssg,taka
þátt,nkeo,þáttur
í,aþ,í
þessari,faveþ,þessi
umræðu,nveþ,umræða
enn,aa,enn
þá,aa,þá
---,ta,---
fyrir,ao,fyrir
utan,aa,utan
stuttaralega,lveosf,stuttaralegur
framsögu,nveo,framsaga
formanns,nkee,formaður
kjörbréfanefndar,nvee,kjörbréfanefnd
hef,sfg1en,hafa
ég,fp1en,ég
ekki,aa,ekki
heyrt,ssg,heyra
í,aþ,í
neinum,fokeþ,neinn
þeirra,fpkfe,hann
---,ta,---
hljóti,svg3en,hljóta
að,c,að
skulda,nvfe,skuld
okkur,fp1fþ,ég
að,cn,að
koma,sng,koma
upp,aa,upp
og,c,og
rökstyðja,sng,rökstyðja
hvaða,fsheo,hvaða
meinbugir,nkfn,meinbugur
væru,svg3fþ,vera
á,aþ,á
að,cn,að
verða,sng,verða
við,aþ,við
þessum,fahfþ,þessi
tilmælum,nhfþ,tilmæli
",",",",","
þessari,faveþ,þessi
sáttatillögu,nveþ,sáttatillaga
til,ae,til
að,cn,að
eyða,sng,eyða
vafa,nkeþ,vafi
um,ao,um
lögmæti,nhfo,lögmæti
þess,fphee,það
Alþingis,nhee-s,Alþingi
sem,ct,sem
er,sfg3en,vera
nú,aa,nú
að,cn,að
hefja,sng,hefja
störf,nhfo,starf
og,c,og
á,aa,á
eftir,aa,eftir
að,cn,að
starfa,sng,starfa
í,ao,í
rétt,aa,rétt
fjögur,tfhfo,fjórir
ár,nhfo,ár
?,?,?
,,
Það,fphen,það
hlýtur,sfg3en,hljóta
að,cn,að
vera,sng,vera
nokkuð,fohen,nokkur
á,ao,á
sig,fpheo,sig
leggjandi,lheoof,leggjandi
til,ae,til
þess,fphee,það
.,.,.
,,
Ég,fp1en,ég
verð,sfg1en,verða
að,cn,að
segja,sng,segja
að,c,að
mér,fp1eþ,ég
finnst,sfm3en,finna
meiri,lkenvm,mikill
hlutinn,nkeng,hluti
nokkuð,foheo,nokkur
kaldrifjaður,lkensf,kaldrifjaður
ef,c,ef
hann,fpken,hann
fæst,sfm3en,fá
a.m.k.,as,a.m.k.
ekki,aa,ekki
til,ae,til
efnislegra,lvfesf,efnislegur
umræðna,nvfe,umræða
um,ao,um
það,fpheo,það
hvort,fohen,hvor
efni,nhen,efni
sé,svg3en,vera
til,ae,til
slíkra,fbvfe,slíkur
aðgerða,nvfe,aðgerð
.,.,.
,,
Það,fphen,það
verður,sfg3en,verða
ekki,aa,ekki
séð,sþghen,sjá
að,c,að
okkur,fp1fþ,ég
væri,svg3eþ,vera
neinn,foken,neinn
vandi,nken,vandi
á,aþ,á
höndum,nvfþ,hönd
þótt,c,þótt
hlé,nhen,hlé
yrði,svg3eþ,verða
gert,sþghen,gera
á,aþ,á
störfum,nhfþ,starf
þingsins,nheeg,þing
í,ao,í
nokkra,fokfo,nokkur
daga,nkfo,dagur
og,c,og
þessum,fakeþ,þessi
þingsetningarfundi,nkeþ,þingsetningarfundur
frestað,sþghen,fresta
.,.,.
,,
Þeir,fpkfn,hann
hafa,sfg3fn,hafa
áður,aa,áður
staðið,ssg,standa
lengi,aa,lengi
",",",",","
í,ao,í
sex,tfkfo,sex
daga,nkfo,dagur
er,sfg3en,vera
sagt,sþghen,segja
árið,nheog,ár
1956,ta,1956
.,.,.
,,
Menn,nkfn,maður
gætu,svg3fþ,geta
gengið,ssg,ganga
um,aa,um
í,aþ,í
góða,lheþvf,góður
veðrinu,nheþg,veður
á,aa,á
meðan,c,meðan
kjörbréfanefnd,nven,kjörbréfanefnd
kallaði,sfg3eþ,kalla
eftir,aþ,eftir
þessum,fahfþ,þessi
gögnum,nhfþ,gagn
",",",",","
færi,svg3eþ,fara
yfir,ao,yfir
málin,nhfog,mál
og,c,og
skilaði,sfg3eþ,skila
hingað,aa,hingað
skýrslu,nveþ,skýrsla
.,.,.
,,
Það,fphen,það
er,sfg3en,vera
ljóst,lhensf,ljós
að,c,að
íslenska,lvenvf,íslenskur
stjórnarskráin,nveng,stjórnarskrá
og,c,og
lög,nhfn,lag
sem,ct,sem
á,aþ,á
henni,fpveþ,hún
byggja,sfg3fn,byggja
gera,sfg3fn,gera
ráð,nhfn,ráð
fyrir,aþ,fyrir
því,fpheþ,það
að,c,að
Alþingi,nhen-s,Alþingi
hafi,svg3en,hafa
þetta,faheo,þessi
hlutverk,nheo,hlutverk
með,aþ,með
höndum,nvfþ,hönd
.,.,.
,,
Það,fphen,það
er,sfg3en,vera
út,aa,út
af,aa,af
fyrir,ao,fyrir
sig,fpheo,sig
fróðleg,lvensf,fróðlegur
umræða,nven,umræða
hvort,c,hvort
það,fphen,það
á,sfg3en,eiga
endilega,aa,endilega
að,cn,að
vera,sng,vera
svo,aa,svo
",",",",","
að,c,að
það,fphen,það
sé,svg3en,vera
í,aþ,í
höndum,nvfþ,hönd
Alþingis,nhee-s,Alþingi
sjálfs,fbkee,sjálfur
að,cn,að
staðfesta,sng,staðfesta
lögmæti,nheo,lögmæti
sitt,feheo,sinn
og,c,og
gildi,nhfn,gildi
kosninganna,nvfeg,kosning
.,.,.
,,
En,c,en
þannig,aa,þannig
er,sfg3en,vera
því,fpheþ,það
fyrir,aa,fyrir
komið,sþghen,koma
og,c,og
fyrir,aþ,fyrir
því,fpheþ,það
eru,sfg3fn,vera
líka,aa,líka
ýmis,fohfn,ýmis
rök,nhfn,rök
.,.,.
,,
Það,fphen,það
er,sfg3en,vera
vandasamt,lhensf,vandasamur
að,cn,að
koma,sng,koma
því,fpheþ,það
þannig,aa,þannig
fyrir,ao,fyrir
að,cn,að
hafa,sng,hafa
það,faheo,það
vald,nheo,vald
annars,fokee,annar
staðar,nkee,staður
en,c,en
hjá,aþ,hjá
Alþingi,nheþ-s,Alþingi
sjálfu,fbheþ,sjálfur
.,.,.
,,
Ég,fp1en,ég
hygg,sfg1en,hyggja
t.d.,as,t.d.
að,c,að
menn,nkfn,maður
gætu,svg3fþ,geta
lent,ssg,lenda
í,aþ,í
ýmiss,fokee,ýmis
konar,nkee,konar
árekstrum,nkfþ,árekstur
ef,c,ef
menn,nkfn,maður
vildu,svg3fþ,vilja
færa,sng,færa
það,faheo,það
hlutverk,nheo,hlutverk
yfir,aa,yfir
til,ae,til
dómstóla,nkfe,dómstóll
.,.,.
,,
Hér,aa,hér
er,sfg3en,vera
engum,fokeþ,enginn
málskotsrétti,nkeþ,málskotsréttur
til,ae,til
æðra,lheevm,æðri
stjórnvalds,nhee,stjórnvald
til,ae,til
að,cn,að
dreifa,sng,dreifa
eins,aa,eins
og,c,og
getur,sfg3en,geta
gilt,lheosf,gildur
þegar,c,þegar
kosningar,nvfn,kosning
til,ae,til
sveitarstjórna,nvfe,sveitarstjórn
eiga,sfg3fn,eiga
í,aa,í
hlut,nkeo,hlutur
.,.,.
,,
Það,fphen,það
er,sfg3en,vera
líka,aa,líka
ljóst,lhensf,ljós
að,c,að
um,ao,um
ákvæðin,nhfog,ákvæði
í,aþ,í
lögum,nhfþ,lag
um,ao,um
þingsköp,nhfo,þingsköp
Alþingis,nhee-s,Alþingi
er,sfg3en,vera
greinilega,aa,greinilega
ekki,aa,ekki
búið,lhensf,búinn
með,aþ,með
jafnítarlegum,lkeþsf,jafnítarlegur
hætti,nkeþ,háttur
og,c,og
raun,nven,raun
ber,sfg3en,bera
vitni,nheo,vitni
nema,c,nema
vegna,ae,vegna
þess,fphee,það
að,c,að
menn,nkfn,maður
gera,sfg3fn,gera
ráð,nheo,ráð
fyrir,aþ,fyrir
því,fpheþ,það
að,c,að
á,ao,á
þetta,faheo,þessi
geti,svg3fn,geta
reynt,ssg,reyna
.,.,.
,,
Eðlilega,aa,eðlilega
.,.,.
,,
Það,fphen,það
væri,svg3eþ,vera
skrýtið,lhensf,skrýtinn
ef,c,ef
menn,nkfn,maður
hefðu,svg3fþ,hafa
fundið,ssg,finna
upp,ao,upp
svo,aa,svo
skothelt,lheosf,skotheldur
kerfi,nheo,kerfi
að,c,að
ekki,aa,ekki
gæti,svg3eþ,geta
komið,ssg,koma
til,ae,til
þess,fphee,það
að,cn,að
fara,sng,fara
þyrfti,svg3eþ,þurfa
yfir,ao,yfir
niðurstöður,nvfo,niðurstaða
kosninga,nvfe,kosning
og,c,og
sannreyna,sfg3fn,sannreyna
úrslit,nhfo,úrslit
og,c,og
jafnvel,aa,jafnvel
úrskurða,sfg3fn,úrskurða
um,ao,um
vafaatriði,nhfo,vafaatriði
",",",",","
þess,fphee,það
vegna,ae,vegna
endurtaka,sfg3fn,endurtaka
kosningu,nveo,kosning
ef,c,ef
svo,aa,svo
bæri,svg3eþ,bera
undir,aa,undir
.,.,.
,,
Það,fphen,það
er,sfg3en,vera
alveg,aa,alveg
ljóst,lhensf,ljós
og,c,og
þarf,sfg3en,þurfa
ekki,aa,ekki
að,cn,að
stúdera,sng,stúdera
þessi,fahfo,þessi
ákvæði,nhfo,ákvæði
lengi,aa,lengi
til,ae,til
að,cn,að
sjá,sng,sjá
að,c,að
menn,nkfn,maður
hafa,sng,hafa
viljað,ssg,vilja
búa,sng,búa
mjög,aa,mjög
rækilega,aa,rækilega
um,ao,um
hlutina,nkfog,hlutur
og,c,og
Alþingi,nhen-s,Alþingi
hefur,sfg3en,hafa
í,aþ,í
sínum,fevfþ,sinn
höndum,nvfþ,hönd
vald,nheo,vald
til,ae,til
að,cn,að
gera,sng,gera
það,faheo,það
